  751 pompeius        0.019% (75.4%) 
  752 supero          0.019% (75.4%) 
  753 repeto          0.019% (75.4%) 
  754 damno           0.019% (75.4%) 
  755 servus          0.019% (75.4%) 
  756 judex           0.019% (75.5%) 
  757 moenia          0.019% (75.5%) 
  758 mulier          0.019% (75.5%) 
  759 repo            0.019% (75.5%) 
  760 antiquus        0.019% (75.5%) 
  761 extro           0.019% (75.6%) 
  762 erga            0.019% (75.6%) 
  763 consularis      0.018% (75.6%) 
  764 reprehendo      0.018% (75.6%) 
  765 kal             0.018% (75.6%) 
  766 timor           0.018% (75.6%) 
  767 munus           0.018% (75.7%) 
  768 decimus         0.018% (75.7%) 
  769 mentior         0.018% (75.7%) 
  770 officio         0.018% (75.7%) 
  771 praemium        0.018% (75.7%) 
  772 disciplina      0.018% (75.8%) 
  773 commoveo        0.018% (75.8%) 
  774 concurro        0.018% (75.8%) 
  775 communis        0.018% (75.8%) 
  776 claudus         0.018% (75.8%) 
  777 careo           0.018% (75.8%) 
  778 contentio       0.018% (75.9%) 
  779 dives           0.018% (75.9%) 
  780 nuntius         0.018% (75.9%) 
  781 scilicet        0.018% (75.9%) 
  782 jucundus        0.018% (75.9%) 
  783 library         0.018% (76.0%) 
  784 classics        0.018% (76.0%) 
  785 permitto        0.018% (76.0%) 
  786 disputo         0.018% (76.0%) 
  787 occurro         0.018% (76.0%) 
  788 amor            0.018% (76.0%) 
  789 averto          0.018% (76.1%) 
  790 profero         0.018% (76.1%) 
  791 italiam         0.018% (76.1%) 
  792 sanguis         0.018% (76.1%) 
  793 philosophus     0.018% (76.1%) 
  794 auctoro         0.018% (76.2%) 
  795 munio           0.018% (76.2%) 
  796 mater           0.018% (76.2%) 
  797 otium           0.018% (76.2%) 
  798 supo            0.018% (76.2%) 
  799 clades          0.018% (76.2%) 
  800 undique         0.018% (76.3%) 
  801 volvo           0.018% (76.3%) 
  802 caput           0.018% (76.3%) 
  803 quodam          0.018% (76.3%) 
  804 procul          0.018% (76.3%) 
  805 fuga            0.017% (76.3%) 
  806 civilis         0.017% (76.4%) 
  807 supplicium      0.017% (76.4%) 
  808 metuo           0.017% (76.4%) 
  809 memini          0.017% (76.4%) 
  810 aufero          0.017% (76.4%) 
  811 tempestas       0.017% (76.4%) 
  812 deligo          0.017% (76.5%) 
  813 pauci           0.017% (76.5%) 
  814 concilio        0.017% (76.5%) 
  815 dedo            0.017% (76.5%) 
  816 nimius          0.017% (76.5%) 
  817 no              0.017% (76.6%) 
  818 disco           0.017% (76.6%) 
  819 emo             0.017% (76.6%) 
  820 vulgo           0.017% (76.6%) 
  821 fingo           0.017% (76.6%) 
  822 suffero         0.017% (76.6%) 
  823 condio          0.017% (76.7%) 
  824 censor          0.017% (76.7%) 
  825 hinc            0.017% (76.7%) 
  826 aliter          0.017% (76.7%) 
  827 ferme           0.017% (76.7%) 
  828 tyrannus        0.016% (76.7%) 
  829 contrarius      0.016% (76.8%) 
  830 abeo            0.016% (76.8%) 
  831 molestus        0.016% (76.8%) 
  832 colonia         0.016% (76.8%) 
  833 incertus        0.016% (76.8%) 
  834 morbus          0.016% (76.8%) 
  835 foedus          0.016% (76.9%) 
  836 demonstro       0.016% (76.9%) 
  837 turpis          0.016% (76.9%) 
  838 sedeo           0.016% (76.9%) 
  839 differo         0.016% (76.9%) 
  840 adjuvo          0.016% (76.9%) 
  841 auxilium        0.016% (76.9%) 
  842 excello         0.016% (77.0%) 
  843 transfero       0.016% (77.0%) 
  844 revoco          0.016% (77.0%) 
  845 ignoro          0.016% (77.0%) 
  846 suspicio        0.016% (77.0%) 
  847 comito          0.016% (77.0%) 
  848 insequor        0.016% (77.1%) 
  849 nimis           0.016% (77.1%) 
  850 revorto         0.016% (77.1%) 
  851 argentum        0.016% (77.1%) 
  852 supra           0.016% (77.1%) 
  853 significo       0.016% (77.1%) 
  854 ignosco         0.016% (77.2%) 
  855 opto            0.016% (77.2%) 
  856 perfero         0.016% (77.2%) 
  857 nondum          0.016% (77.2%) 
  858 hispania        0.016% (77.2%) 
  859 fateor          0.016% (77.2%) 
  860 k               0.016% (77.3%) 
  861 negotior        0.016% (77.3%) 
  862 cogitatio       0.016% (77.3%) 
  863 pecco           0.016% (77.3%) 
  864 aliquot         0.016% (77.3%) 
  865 ferrum          0.016% (77.3%) 
  866 moneo           0.016% (77.3%) 
  867 campus          0.016% (77.4%) 
  868 taceo           0.016% (77.4%) 
  869 par             0.016% (77.4%) 
  870 finio           0.016% (77.4%) 
  871 persequor       0.016% (77.4%) 
  872 impetro         0.016% (77.4%) 
  873 expeto          0.016% (77.5%) 
  874 curia           0.016% (77.5%) 
  875 insula          0.016% (77.5%) 
  876 insto           0.016% (77.5%) 
  877 audacia         0.016% (77.5%) 
  878 romana          0.016% (77.5%) 
  879 accusator       0.016% (77.5%) 
  880 praecipuus      0.016% (77.6%) 
  881 verto           0.016% (77.6%) 
  882 iii             0.016% (77.6%) 
  883 iniquus         0.016% (77.6%) 
  884 egregius        0.015% (77.6%) 
  885 opinor          0.015% (77.6%) 
  886 pontifex        0.015% (77.7%) 
  887 recens          0.015% (77.7%) 
  888 traho           0.015% (77.7%) 
  889 quaestor        0.015% (77.7%) 
  890 singularis      0.015% (77.7%) 
  891 urbanus         0.015% (77.7%) 
  892 explico         0.015% (77.7%) 
  893 dexter          0.015% (77.8%) 
  894 seditio         0.015% (77.8%) 
  895 principium      0.015% (77.8%) 
  896 hannibal        0.015% (77.8%) 
  897 cohorto         0.015% (77.8%) 
  898 statio          0.015% (77.8%) 
  899 calamitas       0.015% (77.9%) 
  900 huiusmodi       0.015% (77.9%) 
  901 clamor          0.015% (77.9%) 
  902 obsido          0.015% (77.9%) 
  903 persuadeo       0.015% (77.9%) 
  904 auspicium       0.015% (77.9%) 
  905 aptus           0.015% (77.9%) 
  906 succedo         0.015% (78.0%) 
  907 controversia    0.015% (78.0%) 
  908 triumpho        0.015% (78.0%) 
  909 amicus          0.015% (78.0%) 
  910 incredibilis    0.015% (78.0%) 
  911 spolio          0.015% (78.0%) 
  912 erro            0.015% (78.0%) 
  913 facinus         0.015% (78.1%) 
  914 argumentum      0.015% (78.1%) 
  915 effundo         0.015% (78.1%) 
  916 decedo          0.015% (78.1%) 
  917 reus            0.015% (78.1%) 
  918 ingredior       0.015% (78.1%) 
  919 confido         0.015% (78.2%) 
  920 uxor            0.015% (78.2%) 
  921 foedo           0.015% (78.2%) 
  922 magister        0.015% (78.2%) 
  923 horto           0.014% (78.2%) 
  924 quoad           0.014% (78.2%) 
  925 iterum          0.014% (78.2%) 
  926 intereo         0.014% (78.3%) 
  927 viginti         0.014% (78.3%) 
  928 considero       0.014% (78.3%) 
  929 pulcher         0.014% (78.3%) 
  930 incendo         0.014% (78.3%) 
  931 triumphus       0.014% (78.3%) 
  932 tento           0.014% (78.3%) 
  933 nuper           0.014% (78.4%) 
  934 pompeium        0.014% (78.4%) 
  935 dolabella       0.014% (78.4%) 
  936 complures       0.014% (78.4%) 
  937 acerbus         0.014% (78.4%) 
  938 alieno          0.014% (78.4%) 
  939 doleo           0.014% (78.4%) 
  940 declaro         0.014% (78.5%) 
  941 deicio          0.014% (78.5%) 
  942 necessitas      0.014% (78.5%) 
  943 commendo        0.014% (78.5%) 
  944 exigo           0.014% (78.5%) 
  945 aeger           0.014% (78.5%) 
  946 divino          0.014% (78.5%) 
  947 domesticus      0.014% (78.5%) 
  948 consequor       0.014% (78.6%) 
  949 offendo         0.014% (78.6%) 
  950 cieo            0.014% (78.6%) 
  951 testo           0.014% (78.6%) 
  952 condemno        0.014% (78.6%) 
  953 admodum         0.014% (78.6%) 
  954 nonne           0.014% (78.6%) 
  955 induco          0.014% (78.7%) 
  956 effero          0.014% (78.7%) 
  957 commemoro       0.014% (78.7%) 
  958 error           0.014% (78.7%) 
  959 adimo           0.014% (78.7%) 
  960 gravitas        0.014% (78.7%) 
  961 arx             0.014% (78.7%) 
  962 valles          0.014% (78.8%) 
  963 frequens        0.014% (78.8%) 
  964 spiritus        0.014% (78.8%) 
  965 indignus        0.014% (78.8%) 
  966 deficio         0.014% (78.8%) 
  967 scientia        0.014% (78.8%) 
  968 mora            0.014% (78.8%) 
  969 moror           0.014% (78.9%) 
  970 gradus          0.014% (78.9%) 
  971 noto            0.014% (78.9%) 
  972 sacer           0.014% (78.9%) 
  973 suspicio        0.014% (78.9%) 
  974 defensio        0.014% (78.9%) 
  975 exercitus       0.013% (78.9%) 
  976 incipio         0.013% (78.9%) 
  977 filia           0.013% (79.0%) 
  978 pompeio         0.013% (79.0%) 
  979 vulnus          0.013% (79.0%) 
  980 ludo            0.013% (79.0%) 
  981 quemadmodum     0.013% (79.0%) 
  982 reduco          0.013% (79.0%) 
  983 praetermitto    0.013% (79.0%) 
  984 antonius        0.013% (79.1%) 
  985 naturalis       0.013% (79.1%) 
  986 initio          0.013% (79.1%) 
  987 insum           0.013% (79.1%) 
  988 hora            0.013% (79.1%) 
  989 vitium          0.013% (79.1%) 
  990 violo           0.013% (79.1%) 
  991 intendo         0.013% (79.1%) 
  992 sive            0.013% (79.2%) 
  993 possessio       0.013% (79.2%) 
  994 provideo        0.013% (79.2%) 
  995 levo            0.013% (79.2%) 
  996 dimico          0.013% (79.2%) 
  997 nefarius        0.013% (79.2%) 
  998 quirito         0.013% (79.2%) 
  999 egredior        0.013% (79.3%) 
 1000 celeriter       0.013% (79.3%) 
 1001 occasio         0.013% (79.3%) 
 1002 dono            0.013% (79.3%) 
 1003 magistratus     0.013% (79.3%) 
 1004 requiro         0.013% (79.3%) 
 1005 cohors          0.013% (79.3%) 
 1006 hs              0.013% (79.3%) 
 1007 obvius          0.013% (79.4%) 
 1008 patrium         0.013% (79.4%) 
 1009 prorsus         0.013% (79.4%) 
 1010 minuo           0.013% (79.4%) 
 1011 captivus        0.013% (79.4%) 
 1012 suspicor        0.013% (79.4%) 
 1013 juvenis         0.013% (79.4%) 
 1014 nihilum         0.013% (79.4%) 
 1015 educo           0.013% (79.5%) 
 1016 flaccus         0.013% (79.5%) 
 1017 quartum         0.013% (79.5%) 
 1018 liber           0.013% (79.5%) 
 1019 cornus          0.013% (79.5%) 
 1020 conservo        0.013% (79.5%) 
 1021 consumo         0.013% (79.5%) 
 1022 ornamentum      0.013% (79.6%) 
 1023 indico          0.013% (79.6%) 
 1024 diverto         0.013% (79.6%) 
 1025 offertor        0.013% (79.6%) 
 1026 praetorius      0.013% (79.6%) 
 1027 concito         0.013% (79.6%) 
 1028 formo           0.013% (79.6%) 
 1029 humanitas       0.013% (79.6%) 
 1030 crudelis        0.013% (79.7%) 
 1031 promitto        0.013% (79.7%) 
 1032 jungo           0.013% (79.7%) 
 1033 complector      0.013% (79.7%) 
 1034 pretium         0.013% (79.7%) 
 1035 gaudeo          0.013% (79.7%) 
 1036 doctrina        0.013% (79.7%) 
 1037 incommodus      0.013% (79.7%) 
 1038 forma           0.013% (79.8%) 
 1039 gladius         0.013% (79.8%) 
 1040 traduco         0.013% (79.8%) 
 1041 acuo            0.013% (79.8%) 
 1042 polliceo        0.013% (79.8%) 
 1043 compono         0.013% (79.8%) 
 1044 nonnullus       0.013% (79.8%) 
 1045 vitio           0.013% (79.8%) 
 1046 tero            0.013% (79.9%) 
 1047 munitio         0.012% (79.9%) 
 1048 incito          0.012% (79.9%) 
 1049 subsidium       0.012% (79.9%) 
 1050 contingo        0.012% (79.9%) 
 1051 caelum          0.012% (79.9%) 
 1052 indico          0.012% (79.9%) 
 1053 prosper         0.012% (79.9%) 
 1054 arto            0.012% (80.0%) 
 1055 carus           0.012% (80.0%) 
 1056 excedo          0.012% (80.0%) 
 1057 senator         0.012% (80.0%) 
 1058 recito          0.012% (80.0%) 
 1059 vireo           0.012% (80.0%) 
 1060 commeatus       0.012% (80.0%) 
 1061 pedo            0.012% (80.0%) 
 1062 pala            0.012% (80.1%) 
 1063 maritimus       0.012% (80.1%) 
 1064 temere          0.012% (80.1%) 
 1065 frango          0.012% (80.1%) 
 1066 cornelius       0.012% (80.1%) 
 1067 floreo          0.012% (80.1%) 
 1068 monumentum      0.012% (80.1%) 
 1069 absolvo         0.012% (80.1%) 
 1070 resto           0.012% (80.2%) 
 1071 tunc            0.012% (80.2%) 
 1072 triginta        0.012% (80.2%) 
 1073 externus        0.012% (80.2%) 
 1074 descendo        0.012% (80.2%) 
 1075 juventus        0.012% (80.2%) 
 1076 forum           0.012% (80.2%) 
 1077 justitia        0.012% (80.2%) 
 1078 fabius          0.012% (80.2%) 
 1079 lugeo           0.012% (80.3%) 
 1080 calor           0.012% (80.3%) 
 1081 detraho         0.012% (80.3%) 
 1082 recuso          0.012% (80.3%) 
 1083 caesare         0.012% (80.3%) 
 1084 pleraque        0.012% (80.3%) 
 1085 luceo           0.012% (80.3%) 
 1086 produco         0.012% (80.3%) 
 1087 paciscor        0.012% (80.4%) 
 1088 jaceo           0.012% (80.4%) 
 1089 pergo           0.012% (80.4%) 
 1090 Ti.             0.012% (80.4%) 
 1091 natio           0.012% (80.4%) 
 1092 incolumis       0.012% (80.4%) 
 1093 irascor         0.012% (80.4%) 
 1094 infinitus       0.012% (80.4%) 
 1095 italiae         0.012% (80.4%) 
 1096 majestas        0.012% (80.5%) 
 1097 adicio          0.012% (80.5%) 
 1098 firmo           0.012% (80.5%) 
 1099 juvo            0.012% (80.5%) 
 1100 arceo           0.012% (80.5%) 
 1101 aestimo         0.012% (80.5%) 
 1102 centum          0.012% (80.5%) 
 1103 firmus          0.012% (80.5%) 
 1104 uiii            0.012% (80.6%) 
 1105 lepidus         0.012% (80.6%) 
 1106 hospes          0.012% (80.6%) 
 1107 confiteor       0.012% (80.6%) 
 1108 aspicio         0.012% (80.6%) 
 1109 clamo           0.011% (80.6%) 
 1110 deleo           0.011% (80.6%) 
 1111 barbarus        0.011% (80.6%) 
 1112 quaeso          0.011% (80.6%) 
 1113 catus           0.011% (80.7%) 
 1114 interdum        0.011% (80.7%) 
 1115 similitudo      0.011% (80.7%) 
 1116 uii             0.011% (80.7%) 
 1117 vallo           0.011% (80.7%) 
 1118 colligo         0.011% (80.7%) 
 1119 contraho        0.011% (80.7%) 
 1120 gallia          0.011% (80.7%) 
 1121 ni              0.011% (80.7%) 
 1122 sponte          0.011% (80.8%) 
 1123 colloquium      0.011% (80.8%) 
 1124 aggredior       0.011% (80.8%) 
 1125 mediocris       0.011% (80.8%) 
 1126 removeo         0.011% (80.8%) 
 1127 noceo           0.011% (80.8%) 
 1128 aequitas        0.011% (80.8%) 
 1129 pompei          0.011% (80.8%) 
 1130 impedimentum    0.011% (80.9%) 
 1131 laeto           0.011% (80.9%) 
 1132 imito           0.011% (80.9%) 
 1133 resisto         0.011% (80.9%) 
 1134 castellum       0.011% (80.9%) 
 1135 lateo           0.011% (80.9%) 
 1136 passim          0.011% (80.9%) 
 1137 suffragium      0.011% (80.9%) 
 1138 sacro           0.011% (80.9%) 
 1139 stipendium      0.011% (81.0%) 
 1140 inopia          0.011% (81.0%) 
 1141 intervallum     0.011% (81.0%) 
 1142 custodio        0.011% (81.0%) 
 1143 lux             0.011% (81.0%) 
 1144 hannibalem      0.011% (81.0%) 
 1145 creber          0.011% (81.0%) 
 1146 laetitia        0.011% (81.0%) 
 1147 claudo          0.011% (81.0%) 
 1148 adverso         0.011% (81.1%) 
 1149 consido         0.011% (81.1%) 
 1150 sicilio         0.011% (81.1%) 
 1151 crudelitas      0.011% (81.1%) 
 1152 attingo         0.011% (81.1%) 
 1153 commune         0.011% (81.1%) 
 1154 propinquus      0.011% (81.1%) 
 1155 continuo        0.011% (81.1%) 
 1156 huc             0.011% (81.1%) 
 1157 disputatio      0.011% (81.1%) 
 1158 deditio         0.011% (81.2%) 
 1159 intueor         0.011% (81.2%) 
 1160 cottidie        0.011% (81.2%) 
 1161 passus          0.011% (81.2%) 
 1162 consisto        0.011% (81.2%) 
 1163 macedoniam      0.011% (81.2%) 
 1164 cupidus         0.011% (81.2%) 
 1165 senectus        0.011% (81.2%) 
 1166 eloquor         0.011% (81.2%) 
 1167 perturbo        0.011% (81.3%) 
 1168 recipero        0.011% (81.3%) 
 1169 curio           0.011% (81.3%) 
 1170 abicio          0.011% (81.3%) 
 1171 semel           0.011% (81.3%) 
 1172 idcirco         0.011% (81.3%) 
 1173 admoneo         0.011% (81.3%) 
 1174 obsidio         0.011% (81.3%) 
 1175 vultus          0.011% (81.3%) 
 1176 fraus           0.011% (81.4%) 
 1177 mirus           0.011% (81.4%) 
 1178 persona         0.011% (81.4%) 
 1179 arcesso         0.011% (81.4%) 
 1180 administro      0.011% (81.4%) 
 1181 equester        0.011% (81.4%) 
 1182 exploro         0.011% (81.4%) 
 1183 idus            0.011% (81.4%) 
 1184 emitto          0.011% (81.4%) 
 1185 prodeo          0.011% (81.5%) 
 1186 profiteor       0.011% (81.5%) 
 1187 corrumpo        0.011% (81.5%) 
 1188 premo           0.011% (81.5%) 
 1189 x               0.011% (81.5%) 
 1190 dolo            0.011% (81.5%) 
 1191 sacerdos        0.011% (81.5%) 
 1192 patronus        0.011% (81.5%) 
 1193 africo          0.011% (81.5%) 
 1194 sortio          0.011% (81.5%) 
 1195 cumque          0.011% (81.6%) 
 1196 edo             0.011% (81.6%) 
 1197 scelero         0.011% (81.6%) 
 1198 discrimen       0.011% (81.6%) 
 1199 molestia        0.011% (81.6%) 
 1200 varius          0.011% (81.6%) 
 1201 occulo          0.011% (81.6%) 
 1202 existimatio     0.011% (81.6%) 
 1203 pudor           0.011% (81.6%) 
 1204 poeta           0.011% (81.7%) 
 1205 rapio           0.010% (81.7%) 
 1206 insidiae        0.010% (81.7%) 
 1207 utilis          0.010% (81.7%) 
 1208 invitus         0.010% (81.7%) 
 1209 salvus          0.010% (81.7%) 
 1210 invideo         0.010% (81.7%) 
 1211 turris          0.010% (81.7%) 
 1212 navalis         0.010% (81.7%) 
 1213 propterea       0.010% (81.7%) 
 1214 impello         0.010% (81.8%) 
 1215 prae            0.010% (81.8%) 
 1216 collis          0.010% (81.8%) 
 1217 celeritas       0.010% (81.8%) 
 1218 piso            0.010% (81.8%) 
 1219 io              0.010% (81.8%) 
 1220 expello         0.010% (81.8%) 
 1221 valetudo        0.010% (81.8%) 
 1222 africam         0.010% (81.8%) 
 1223 sors            0.010% (81.9%) 
 1224 plebeius        0.010% (81.9%) 
 1225 infestus        0.010% (81.9%) 
 1226 ualerius        0.010% (81.9%) 
 1227 misericordia    0.010% (81.9%) 
 1228 agito           0.010% (81.9%) 
 1229 occulto         0.010% (81.9%) 
 1230 jacto           0.010% (81.9%) 
 1231 donec           0.010% (81.9%) 
 1232 hortensius      0.010% (81.9%) 
 1233 appario         0.010% (82.0%) 
 1234 utile           0.010% (82.0%) 
 1235 quippe          0.010% (82.0%) 
 1236 periocha        0.010% (82.0%) 
 1237 expugno         0.010% (82.0%) 
 1238 aerarius        0.010% (82.0%) 
 1239 preco           0.010% (82.0%) 
 1240 egeo            0.010% (82.0%) 
 1241 innocens        0.010% (82.0%) 
 1242 ignominia       0.010% (82.0%) 
 1243 operio          0.010% (82.1%) 
 1244 progredior      0.010% (82.1%) 
 1245 repello         0.010% (82.1%) 
 1246 turpe           0.010% (82.1%) 
 1247 assequor        0.010% (82.1%) 
 1248 necessaria      0.010% (82.1%) 
 1249 sedo            0.010% (82.1%) 
 1250 urgeo           0.010% (82.1%) 
 1251 incendium       0.010% (82.1%) 
 1252 spatior         0.010% (82.1%) 
 1253 comprehendo     0.010% (82.2%) 
 1254 antonium        0.010% (82.2%) 
 1255 libra           0.010% (82.2%) 
 1256 soror           0.010% (82.2%) 
 1257 accendo         0.010% (82.2%) 
 1258 militia         0.010% (82.2%) 
 1259 momentum        0.010% (82.2%) 
 1260 caelo           0.010% (82.2%) 
 1261 vestigium       0.010% (82.2%) 
 1262 aegritudo       0.010% (82.2%) 
 1263 etiamsi         0.010% (82.3%) 
 1264 colloco         0.010% (82.3%) 
 1265 perturbatio     0.010% (82.3%) 
 1266 philippus       0.010% (82.3%) 
 1267 rarus           0.010% (82.3%) 
 1268 obliviscor      0.010% (82.3%) 
 1269 postumus        0.010% (82.3%) 
 1270 hodie           0.010% (82.3%) 
 1271 vanus           0.010% (82.3%) 
 1272 fidelis         0.010% (82.3%) 
 1273 nanciscor       0.010% (82.4%) 
 1274 vindico         0.010% (82.4%) 
 1275 prodo           0.010% (82.4%) 
 1276 iu              0.010% (82.4%) 
 1277 veritas         0.010% (82.4%) 
 1278 philippo        0.010% (82.4%) 
 1279 finitimus       0.010% (82.4%) 
 1280 admiror         0.010% (82.4%) 
 1281 quisnam         0.010% (82.4%) 
 1282 quondam         0.010% (82.4%) 
 1283 cano            0.010% (82.4%) 
 1284 marcellus       0.010% (82.5%) 
 1285 compello        0.010% (82.5%) 
 1286 merces          0.010% (82.5%) 
 1287 modero          0.010% (82.5%) 
 1288 stultus         0.010% (82.5%) 
 1289 ludus           0.010% (82.5%) 
 1290 cognitio        0.010% (82.5%) 
 1291 idoneus         0.010% (82.5%) 
 1292 voveo           0.010% (82.5%) 
 1293 prosum          0.010% (82.5%) 
 1294 eligo           0.010% (82.6%) 
 1295 definio         0.010% (82.6%) 
 1296 exiguus         0.009% (82.6%) 
 1297 oppono          0.009% (82.6%) 
 1298 centurio        0.009% (82.6%) 
 1299 xii             0.009% (82.6%) 
 1300 invito          0.009% (82.6%) 
 1301 percipio        0.009% (82.6%) 
 1302 evado           0.009% (82.6%) 
 1303 liui            0.009% (82.6%) 
 1304 spatium         0.009% (82.6%) 
 1305 necessitudo     0.009% (82.7%) 
 1306 quingenti       0.009% (82.7%) 
 1307 observo         0.009% (82.7%) 
 1308 dispono         0.009% (82.7%) 
 1309 testamentum     0.009% (82.7%) 
 1310 appeto          0.009% (82.7%) 
 1311 utinam          0.009% (82.7%) 
 1312 concordia       0.009% (82.7%) 
 1313 culpo           0.009% (82.7%) 
 1314 depono          0.009% (82.7%) 
 1315 ardeo           0.009% (82.8%) 
 1316 erudio          0.009% (82.8%) 
 1317 converto        0.009% (82.8%) 
 1318 hispaniam       0.009% (82.8%) 
 1319 bini            0.009% (82.8%) 
 1320 vario           0.009% (82.8%) 
 1321 supplicatio     0.009% (82.8%) 
 1322 marcus          0.009% (82.8%) 
 1323 perspicuus      0.009% (82.8%) 
 1324 odi             0.009% (82.8%) 
 1325 scelus          0.009% (82.8%) 
 1326 industrius      0.009% (82.9%) 
 1327 antoni          0.009% (82.9%) 
 1328 neco            0.009% (82.9%) 
 1329 vulnero         0.009% (82.9%) 
 1330 heres           0.009% (82.9%) 
 1331 vectigalis      0.009% (82.9%) 
 1332 inferus         0.009% (82.9%) 
 1333 graeci          0.009% (82.9%) 
 1334 titi            0.009% (82.9%) 
 1335 concilium       0.009% (82.9%) 
 1336 liuy            0.009% (82.9%) 
 1337 attineo         0.009% (83.0%) 
 1338 litus           0.009% (83.0%) 
 1339 audax           0.009% (83.0%) 
 1340 illustris       0.009% (83.0%) 
 1341 pronuntio       0.009% (83.0%) 
 1342 tempero         0.009% (83.0%) 
 1343 varietas        0.009% (83.0%) 
 1344 redigo          0.009% (83.0%) 
 1345 circumvenio     0.009% (83.0%) 
 1346 intercedo       0.009% (83.0%) 
 1347 supersum        0.009% (83.0%) 
 1348 pondus          0.009% (83.1%) 
 1349 narro           0.009% (83.1%) 
 1350 videlicet       0.009% (83.1%) 
 1351 historia        0.009% (83.1%) 
 1352 frustro         0.009% (83.1%) 
 1353 nocturnus       0.009% (83.1%) 
 1354 transjacio      0.009% (83.1%) 
 1355 indicium        0.009% (83.1%) 
 1356 obscurus        0.009% (83.1%) 
 1357 caedes          0.009% (83.1%) 
 1358 lingua          0.009% (83.1%) 
 1359 aedilis         0.009% (83.2%) 
 1360 contumelia      0.009% (83.2%) 
 1361 caesari         0.009% (83.2%) 
 1362 nasco           0.009% (83.2%) 
 1363 sextus          0.009% (83.2%) 
 1364 misceo          0.009% (83.2%) 
 1365 terreo          0.009% (83.2%) 
 1366 invado          0.009% (83.2%) 
 1367 rogatio         0.009% (83.2%) 
 1368 includo         0.009% (83.2%) 
 1369 impudens        0.009% (83.2%) 
 1370 propius         0.009% (83.3%) 
 1371 effugio         0.009% (83.3%) 
 1372 cuncto          0.009% (83.3%) 
 1373 ambo            0.009% (83.3%) 
 1374 nummus          0.009% (83.3%) 
 1375 inquiro         0.009% (83.3%) 
 1376 custodia        0.009% (83.3%) 
 1377 catulus         0.009% (83.3%) 
 1378 jacio           0.009% (83.3%) 
 1379 galliae         0.009% (83.3%) 
 1380 asper           0.009% (83.3%) 
 1381 conjunx         0.009% (83.3%) 
 1382 pietas          0.009% (83.4%) 
 1383 amnis           0.009% (83.4%) 
 1384 patricius       0.009% (83.4%) 
 1385 pavor           0.009% (83.4%) 
 1386 reficio         0.009% (83.4%) 
 1387 studiosus       0.009% (83.4%) 
 1388 furor           0.009% (83.4%) 
 1389 simulo          0.009% (83.4%) 
 1390 eicio           0.009% (83.4%) 
 1391 saltus          0.009% (83.4%) 
 1392 inclino         0.009% (83.4%) 
 1393 mundus          0.009% (83.5%) 
 1394 auro            0.009% (83.5%) 
 1395 celebro         0.009% (83.5%) 
 1396 modicus         0.009% (83.5%) 
 1397 suadeo          0.009% (83.5%) 
 1398 galliam         0.009% (83.5%) 
 1399 senex           0.009% (83.5%) 
 1400 arguo           0.009% (83.5%) 
 1401 copiosus        0.009% (83.5%) 
 1402 bis             0.009% (83.5%) 
 1403 secerno         0.009% (83.5%) 
 1404 cora            0.009% (83.5%) 
 1405 defectio        0.009% (83.6%) 
 1406 concludo        0.009% (83.6%) 
 1407 divinus         0.009% (83.6%) 
 1408 dissero         0.009% (83.6%) 
 1409 decet           0.009% (83.6%) 
 1410 ingeniosus      0.009% (83.6%) 
 1411 regia           0.009% (83.6%) 
 1412 frequento       0.009% (83.6%) 
 1413 commodo         0.009% (83.6%) 
 1414 erigo           0.009% (83.6%) 
 1415 aro             0.009% (83.6%) 
 1416 tribunicius     0.008% (83.7%) 
 1417 ideo            0.008% (83.7%) 
 1418 tango           0.008% (83.7%) 
 1419 atqui           0.008% (83.7%) 
 1420 immineo         0.008% (83.7%) 
 1421 tergeo          0.008% (83.7%) 
 1422 traicio         0.008% (83.7%) 
 1423 despero         0.008% (83.7%) 
 1424 balbus          0.008% (83.7%) 
 1425 desiderium      0.008% (83.7%) 
 1426 r               0.008% (83.7%) 
 1427 parco           0.008% (83.7%) 
 1428 nobilito        0.008% (83.8%) 
 1429 temeritas       0.008% (83.8%) 
 1430 ictus           0.008% (83.8%) 
 1431 tendo           0.008% (83.8%) 
 1432 lumen           0.008% (83.8%) 
 1433 abstineo        0.008% (83.8%) 
 1434 porrus          0.008% (83.8%) 
 1435 fulvus          0.008% (83.8%) 
 1436 orbus           0.008% (83.8%) 
 1437 roma            0.008% (83.8%) 
 1438 liberalis       0.008% (83.8%) 
 1439 perscribo       0.008% (83.8%) 
 1440 municipium      0.008% (83.9%) 
 1441 antonio         0.008% (83.9%) 
 1442 antiocho        0.008% (83.9%) 
 1443 arator          0.008% (83.9%) 
 1444 fabula          0.008% (83.9%) 
 1445 fodio           0.008% (83.9%) 
 1446 graecis         0.008% (83.9%) 
 1447 avaritia        0.008% (83.9%) 
 1448 vivus           0.008% (83.9%) 
 1449 fanum           0.008% (83.9%) 
 1450 vinum           0.008% (83.9%) 
 1451 adsentio        0.008% (83.9%) 
 1452 immo            0.008% (84.0%) 
 1453 rideo           0.008% (84.0%) 
 1454 abduco          0.008% (84.0%) 
 1455 vulgus          0.008% (84.0%) 
 1456 designo         0.008% (84.0%) 
 1457 mortalis        0.008% (84.0%) 
 1458 attendo         0.008% (84.0%) 
 1459 praeterquam     0.008% (84.0%) 
 1460 possideo        0.008% (84.0%) 
