662	grauis	0.0219	67.5	
663	restituo	0.0218	67.5	
664	acer	0.0218	67.6	
665	religio	0.0218	67.6	
666	soror	0.0218	67.6	
667	dictum	0.0218	67.6	
668	munitio	0.0217	67.6	
669	quamquam	0.0217	67.7	
670	spiritus	0.0217	67.7	
671	supersum	0.0216	67.7	
672	cupio	0.0215	67.7	
673	alienus	0.0215	67.8	
674	eo	0.0215	67.8	
675	conuenio	0.0215	67.8	
676	saxum	0.0214	67.8	
677	insto	0.0214	67.8	
678	complures	0.0211	67.9	
679	amnis	0.0211	67.9	
680	samnites	0.0211	67.9	
681	adverro	0.021	67.9	
682	salus	0.021	67.9	
683	consularis	0.021	68.0	
684	tendo	0.021	68.0	
685	prex	0.0209	68.0	
686	collis	0.0209	68.0	
687	ergo	0.0209	68.1	
688	commeatus	0.0208	68.1	
689	donum	0.0208	68.1	
690	tristis	0.0208	68.1	
691	o	0.0208	68.1	
692	uiginti	0.0208	68.2	
693	opinio	0.0207	68.2	
694	seditio	0.0207	68.2	
695	insignis	0.0207	68.2	
696	iniuria	0.0207	68.2	
697	propono	0.0206	68.3	
698	dedo	0.0206	68.3	
699	gratus	0.0206	68.3	
700	colonia	0.0206	68.3	
701	claudus	0.0206	68.3	
702	reduco	0.0205	68.4	
703	condicio	0.0205	68.4	
704	gradus	0.0205	68.4	
705	noceo	0.0205	68.4	
706	magister	0.0205	68.4	
707	supra	0.0204	68.5	
708	miser	0.0204	68.5	
709	recens	0.0204	68.5	
710	effundo	0.0204	68.5	
711	repens	0.0203	68.5	
712	vulnero	0.0203	68.6	
713	jungo	0.0203	68.6	
714	lingua	0.0203	68.6	
715	uel	0.0203	68.6	
716	praeterea	0.0202	68.6	
717	turris	0.0202	68.7	
718	statuo	0.0202	68.7	
719	terreo	0.0202	68.7	
720	porto	0.0202	68.7	
721	capua	0.0202	68.7	
722	oppugno	0.0201	68.8	
723	occasio	0.0201	68.8	
724	iaceo	0.0201	68.8	
725	error	0.0201	68.8	
726	navis	0.02	68.8	
727	servo	0.02	68.9	
728	silva	0.02	68.9	
729	navo	0.0199	68.9	
730	passim	0.0199	68.9	
731	materia	0.0198	68.9	
732	succedo	0.0198	69.0	
733	vetus	0.0197	69.0	
734	moneo	0.0197	69.0	
735	interfacio	0.0196	69.0	
736	ingredior	0.0196	69.0	
737	auris	0.0196	69.1	
738	censor	0.0195	69.1	
739	scelus	0.0195	69.1	
740	damno	0.0195	69.1	
741	conspectus	0.0194	69.1	
742	solvo	0.0194	69.2	
743	officium	0.0193	69.2	
744	praemium	0.0193	69.2	
745	vita	0.0192	69.2	
746	quondam	0.0192	69.2	
747	spero	0.0191	69.3	
748	deditio	0.0191	69.3	
749	expono	0.019	69.3	
750	infestus	0.019	69.3	
751	sors	0.019	69.3	
