  746 labienum        0.022% (81.0%) 
  747 cerno           0.021% (81.0%) 
  748 interjacio      0.021% (81.1%) 
  749 contio          0.021% (81.1%) 
  750 commoro         0.021% (81.1%) 
  751 cogito          0.021% (81.1%) 
  752 biduus          0.021% (81.1%) 
  753 uiii            0.021% (81.2%) 
  754 potio           0.021% (81.2%) 
  755 consequor       0.021% (81.2%) 
  756 dispermulceo    0.021% (81.2%) 
  757 praetor         0.021% (81.2%) 
  758 tiro            0.021% (81.3%) 
  759 incolo          0.021% (81.3%) 
  760 corpus          0.021% (81.3%) 
  761 transporto      0.021% (81.3%) 
  762 decerno         0.021% (81.4%) 
  763 consentio       0.021% (81.4%) 
  764 queror          0.021% (81.4%) 
  765 perduco         0.021% (81.4%) 
  766 metus           0.021% (81.4%) 
  767 publicum        0.021% (81.5%) 
  768 provideo        0.021% (81.5%) 
  769 comporto        0.021% (81.5%) 
  770 pronuntio       0.021% (81.5%) 
  771 magistro        0.021% (81.5%) 
  772 occulto         0.021% (81.6%) 
  773 converro        0.021% (81.6%) 
  774 exploro         0.021% (81.6%) 
  775 clam            0.021% (81.6%) 
  776 uercingetorix   0.021% (81.7%) 
  777 officio         0.020% (81.7%) 
  778 numquam         0.020% (81.7%) 
  779 negotior        0.020% (81.7%) 
  780 nolo            0.020% (81.7%) 
  781 fiducia         0.020% (81.8%) 
  782 intervallum     0.020% (81.8%) 
  783 diripio         0.020% (81.8%) 
  784 consuesco       0.020% (81.8%) 
  785 prodeo          0.020% (81.8%) 
  786 nondum          0.020% (81.9%) 
  787 certo           0.020% (81.9%) 
  788 sumo            0.020% (81.9%) 
  789 novo            0.020% (81.9%) 
  790 colligo         0.020% (81.9%) 
  791 supplicium      0.020% (82.0%) 
  792 conscribo       0.020% (82.0%) 
  793 aeger           0.020% (82.0%) 
  794 casses          0.020% (82.0%) 
  795 aggero          0.020% (82.0%) 
  796 D.              0.020% (82.1%) 
  797 convoco         0.020% (82.1%) 
  798 adorior         0.020% (82.1%) 
  799 heluetii        0.020% (82.1%) 
  800 minuo           0.019% (82.1%) 
  801 scapha          0.019% (82.2%) 
  802 mens            0.019% (82.2%) 
  803 conspicor       0.019% (82.2%) 
  804 contentio       0.019% (82.2%) 
  805 custodia        0.019% (82.2%) 
  806 necessitas      0.019% (82.3%) 
  807 fallo           0.019% (82.3%) 
  808 minimus         0.019% (82.3%) 
  809 cratis          0.019% (82.3%) 
  810 remaneo         0.019% (82.3%) 
  811 desidero        0.019% (82.3%) 
  812 acriter         0.019% (82.4%) 
  813 circumdo        0.019% (82.4%) 
  814 aggero          0.019% (82.4%) 
  815 funditor        0.019% (82.4%) 
  816 socius          0.019% (82.4%) 
  817 confestim       0.019% (82.5%) 
  818 reddo           0.019% (82.5%) 
  819 cordubam        0.019% (82.5%) 
  820 familiaris      0.019% (82.5%) 
  821 experior        0.019% (82.5%) 
  822 sollicito       0.019% (82.6%) 
  823 pater           0.019% (82.6%) 
  824 pilus           0.019% (82.6%) 
  825 uticam          0.019% (82.6%) 
  826 sto             0.019% (82.6%) 
  827 summitto        0.019% (82.7%) 
  828 concaedes       0.019% (82.7%) 
  829 quattuor        0.019% (82.7%) 
  830 aeduorum        0.019% (82.7%) 
  831 materio         0.019% (82.7%) 
  832 insidior        0.019% (82.8%) 
  833 genus           0.019% (82.8%) 
  834 verto           0.019% (82.8%) 
  835 angustia        0.019% (82.8%) 
  836 verso           0.019% (82.8%) 
  837 latus           0.019% (82.8%) 
  838 protinus        0.019% (82.9%) 
  839 talis           0.019% (82.9%) 
  840 libero          0.019% (82.9%) 
  841 quaestor        0.019% (82.9%) 
  842 propinquus      0.019% (82.9%) 
  843 converto        0.019% (83.0%) 
  844 officium        0.019% (83.0%) 
  845 necesse         0.019% (83.0%) 
  846 hiems           0.019% (83.0%) 
  847 persequor       0.019% (83.0%) 
  848 noceo           0.019% (83.1%) 
  849 an              0.019% (83.1%) 
  850 tardo           0.019% (83.1%) 
  851 iulus           0.019% (83.1%) 
  852 potis           0.019% (83.1%) 
  853 incido          0.019% (83.1%) 
  854 congredior      0.019% (83.2%) 
  855 vester          0.019% (83.2%) 
  856 vinea           0.018% (83.2%) 
  857 oppono          0.018% (83.2%) 
  858 praesertim      0.018% (83.2%) 
  859 recuso          0.018% (83.3%) 
  860 valeo           0.018% (83.3%) 
  861 vir             0.018% (83.3%) 
  862 redigo          0.018% (83.3%) 
  863 vicus           0.018% (83.3%) 
  864 eripio          0.018% (83.3%) 
  865 scutum          0.018% (83.4%) 
  866 deterreo        0.018% (83.4%) 
  867 gens            0.018% (83.4%) 
  868 commoveo        0.018% (83.4%) 
  869 intercedo       0.018% (83.4%) 
  870 uii             0.018% (83.4%) 
  871 vasto           0.018% (83.5%) 
  872 decedo          0.018% (83.5%) 
  873 africam         0.018% (83.5%) 
  874 hispania        0.018% (83.5%) 
  875 jacio           0.018% (83.5%) 
  876 verbum          0.018% (83.6%) 
  877 operio          0.018% (83.6%) 
  878 vox             0.018% (83.6%) 
  879 compello        0.018% (83.6%) 
  880 honor           0.018% (83.6%) 
  881 profectio       0.018% (83.6%) 
  882 pristinus       0.018% (83.7%) 
  883 xu              0.018% (83.7%) 
  884 neu             0.018% (83.7%) 
  885 unde            0.018% (83.7%) 
  886 poena           0.018% (83.7%) 
  887 despicio        0.018% (83.7%) 
  888 species         0.018% (83.8%) 
  889 ariouistus      0.018% (83.8%) 
  890 auctor          0.017% (83.8%) 
  891 incendium       0.017% (83.8%) 
  892 servus          0.017% (83.8%) 
  893 dissensio       0.017% (83.8%) 
  894 natio           0.017% (83.9%) 
  895 comperio        0.017% (83.9%) 
  896 turpis          0.017% (83.9%) 
  897 contumelia      0.017% (83.9%) 
  898 decerto         0.017% (83.9%) 
  899 eicio           0.017% (83.9%) 
  900 adnato          0.017% (84.0%) 
  901 suspicor        0.017% (84.0%) 
  902 procurro        0.017% (84.0%) 
  903 utrimque        0.017% (84.0%) 
  904 nobilis         0.017% (84.0%) 
  905 longitudo       0.017% (84.0%) 
  906 mediocris       0.017% (84.1%) 
  907 malo            0.017% (84.1%) 
  908 octavus         0.017% (84.1%) 
  909 singularis      0.017% (84.1%) 
  910 demitto         0.017% (84.1%) 
  911 aliquis         0.017% (84.1%) 
  912 voco            0.017% (84.2%) 
  913 vago            0.017% (84.2%) 
  914 pabulor         0.017% (84.2%) 
  915 libet           0.017% (84.2%) 
  916 renuntio        0.017% (84.2%) 
  917 usus            0.017% (84.3%) 
  918 colloquor       0.017% (84.3%) 
  919 afranius        0.017% (84.3%) 
  920 tot             0.017% (84.3%) 
  921 lucius          0.017% (84.3%) 
  922 conquaero       0.016% (84.3%) 
  923 excludo         0.016% (84.3%) 
  924 pabulum         0.016% (84.4%) 
  925 stipendium      0.016% (84.4%) 
  926 varius          0.016% (84.4%) 
  927 excito          0.016% (84.4%) 
  928 pompeianis      0.016% (84.4%) 
  929 ancora          0.016% (84.4%) 
  930 servio          0.016% (84.5%) 
  931 adverto         0.016% (84.5%) 
  932 quinque         0.016% (84.5%) 
  933 insto           0.016% (84.5%) 
  934 cupiditas       0.016% (84.5%) 
  935 firmo           0.016% (84.5%) 
  936 deleo           0.016% (84.6%) 
  937 dubius          0.016% (84.6%) 
  938 removeo         0.016% (84.6%) 
  939 impello         0.016% (84.6%) 
  940 sicilio         0.016% (84.6%) 
  941 silentium       0.016% (84.6%) 
  942 intersum        0.016% (84.7%) 
  943 conclamo        0.016% (84.7%) 
  944 pridie          0.016% (84.7%) 
  945 custodio        0.016% (84.7%) 
  946 attingo         0.016% (84.7%) 
  947 adorio          0.016% (84.7%) 
  948 gallico         0.016% (84.7%) 
  949 aeduis          0.016% (84.8%) 
  950 firmus          0.015% (84.8%) 
  951 immitto         0.015% (84.8%) 
  952 differo         0.015% (84.8%) 
  953 frustro         0.015% (84.8%) 
  954 nudo            0.015% (84.8%) 
  955 navigo          0.015% (84.9%) 
  956 adverso         0.015% (84.9%) 
  957 puer            0.015% (84.9%) 
  958 cupio           0.015% (84.9%) 
  959 revoco          0.015% (84.9%) 
  960 prosequor       0.015% (84.9%) 
  961 lapis           0.015% (84.9%) 
  962 comprehendo     0.015% (85.0%) 
  963 defatiscor      0.015% (85.0%) 
  964 aggredior       0.015% (85.0%) 
  965 justus          0.015% (85.0%) 
  966 pharnaces       0.015% (85.0%) 
  967 pecus           0.015% (85.0%) 
  968 aestas          0.015% (85.0%) 
  969 malus           0.015% (85.1%) 
  970 lx              0.015% (85.1%) 
  971 memor           0.015% (85.1%) 
  972 hispaniam       0.015% (85.1%) 
  973 deus            0.015% (85.1%) 
  974 tumulus         0.015% (85.1%) 
  975 censeo          0.015% (85.2%) 
  976 plenus          0.015% (85.2%) 
  977 nunc            0.015% (85.2%) 
  978 diligens        0.015% (85.2%) 
  979 africo          0.015% (85.2%) 
  980 conloco         0.015% (85.2%) 
  981 exiguus         0.014% (85.2%) 
  982 negotium        0.014% (85.3%) 
  983 sponte          0.014% (85.3%) 
  984 alexandrini     0.014% (85.3%) 
  985 pala            0.014% (85.3%) 
  986 deprimo         0.014% (85.3%) 
  987 lenis           0.014% (85.3%) 
  988 uiiii           0.014% (85.3%) 
  989 asia            0.014% (85.4%) 
  990 frons           0.014% (85.4%) 
  991 tuus            0.014% (85.4%) 
  992 glorior         0.014% (85.4%) 
  993 angustio        0.014% (85.4%) 
  994 prex            0.014% (85.4%) 
  995 parco           0.014% (85.4%) 
  996 disciplina      0.014% (85.5%) 
  997 intercipio      0.014% (85.5%) 
  998 jugus           0.014% (85.5%) 
  999 confugio        0.014% (85.5%) 
 1000 brevis          0.014% (85.5%) 
 1001 odium           0.014% (85.5%) 
 1002 T.              0.014% (85.5%) 
 1003 nascor          0.014% (85.6%) 
 1004 obsidio         0.014% (85.6%) 
 1005 no              0.014% (85.6%) 
 1006 terreo          0.014% (85.6%) 
 1007 vivus           0.014% (85.6%) 
 1008 praetereo       0.014% (85.6%) 
 1009 permitto        0.014% (85.6%) 
 1010 interea         0.014% (85.6%) 
 1011 ccc             0.014% (85.7%) 
 1012 magnopere       0.014% (85.7%) 
 1013 adhibeo         0.014% (85.7%) 
 1014 cc              0.014% (85.7%) 
 1015 improvide       0.014% (85.7%) 
 1016 recens          0.014% (85.7%) 
 1017 solo            0.014% (85.7%) 
 1018 desisto         0.014% (85.8%) 
 1019 suspicio        0.014% (85.8%) 
 1020 aestus          0.014% (85.8%) 
 1021 obsidibus       0.014% (85.8%) 
 1022 gaium           0.014% (85.8%) 
 1023 aeduos          0.014% (85.8%) 
 1024 incertus        0.013% (85.8%) 
 1025 musculus        0.013% (85.9%) 
 1026 specto          0.013% (85.9%) 
 1027 saxum           0.013% (85.9%) 
 1028 ascensus        0.013% (85.9%) 
 1029 aquor           0.013% (85.9%) 
 1030 durus           0.013% (85.9%) 
 1031 laus            0.013% (85.9%) 
 1032 defensor        0.013% (86.0%) 
 1033 praecipito      0.013% (86.0%) 
 1034 manon           0.013% (86.0%) 
 1035 opportunitas    0.013% (86.0%) 
 1036 soleo           0.013% (86.0%) 
 1037 terni           0.013% (86.0%) 
 1038 radix           0.013% (86.0%) 
 1039 evenio          0.013% (86.0%) 
 1040 dono            0.013% (86.1%) 
 1041 comminus        0.013% (86.1%) 
 1042 polliceor       0.013% (86.1%) 
 1043 marcellus       0.013% (86.1%) 
 1044 abduco          0.013% (86.1%) 
 1045 moneo           0.013% (86.1%) 
 1046 ascendo         0.013% (86.1%) 
 1047 library         0.013% (86.2%) 
 1048 septimus        0.013% (86.2%) 
 1049 municipium      0.013% (86.2%) 
 1050 xx              0.013% (86.2%) 
 1051 trabs           0.013% (86.2%) 
 1052 solvo           0.013% (86.2%) 
 1053 fabius          0.013% (86.2%) 
 1054 lacesso         0.013% (86.2%) 
 1055 latitudo        0.013% (86.3%) 
 1056 frumentor       0.013% (86.3%) 
 1057 gallica         0.013% (86.3%) 
 1058 vireo           0.013% (86.3%) 
 1059 adigo           0.013% (86.3%) 
 1060 ops             0.013% (86.3%) 
 1061 defectio        0.013% (86.3%) 
 1062 labieni         0.013% (86.3%) 
 1063 labieno         0.013% (86.4%) 
 1064 heluetiorum     0.013% (86.4%) 
 1065 aedui           0.013% (86.4%) 
 1066 profero         0.012% (86.4%) 
 1067 succurro        0.012% (86.4%) 
 1068 praebeo         0.012% (86.4%) 
 1069 egregius        0.012% (86.4%) 
 1070 propugno        0.012% (86.5%) 
 1071 supporto        0.012% (86.5%) 
 1072 cccc            0.012% (86.5%) 
 1073 explico         0.012% (86.5%) 
 1074 immortalis      0.012% (86.5%) 
 1075 temere          0.012% (86.5%) 
 1076 imprudens       0.012% (86.5%) 
 1077 planitie        0.012% (86.5%) 
 1078 arbor           0.012% (86.5%) 
 1079 contingo        0.012% (86.6%) 
 1080 bracchium       0.012% (86.6%) 
 1081 religio         0.012% (86.6%) 
 1082 muto            0.012% (86.6%) 
 1083 sextus          0.012% (86.6%) 
 1084 amicus          0.012% (86.6%) 
 1085 iniquitas       0.012% (86.6%) 
 1086 retendo         0.012% (86.6%) 
 1087 ignominia       0.012% (86.7%) 
 1088 tardus          0.012% (86.7%) 
 1089 subduco         0.012% (86.7%) 
 1090 dyrrachium      0.012% (86.7%) 
 1091 cojacio         0.012% (86.7%) 
 1092 colo            0.012% (86.7%) 
 1093 romanus         0.012% (86.7%) 
 1094 incredibilis    0.012% (86.7%) 
 1095 classics        0.012% (86.8%) 
 1096 lentulus        0.012% (86.8%) 
 1097 rufus           0.012% (86.8%) 
 1098 praetorius      0.012% (86.8%) 
 1099 tumultus        0.012% (86.8%) 
 1100 senator         0.012% (86.8%) 
 1101 juvo            0.012% (86.8%) 
 1102 triduum         0.012% (86.8%) 
 1103 commutatio      0.012% (86.9%) 
 1104 bini            0.012% (86.9%) 
 1105 aliqua          0.012% (86.9%) 
 1106 quare           0.012% (86.9%) 
 1107 petreius        0.012% (86.9%) 
 1108 pompeiani       0.012% (86.9%) 
 1109 concito         0.012% (86.9%) 
 1110 pareo           0.012% (86.9%) 
 1111 pabulatio       0.012% (87.0%) 
 1112 ictus           0.012% (87.0%) 
 1113 communico       0.012% (87.0%) 
 1114 pes             0.012% (87.0%) 
 1115 neglego         0.012% (87.0%) 
 1116 admitto         0.012% (87.0%) 
 1117 principatus     0.012% (87.0%) 
 1118 heluetios       0.012% (87.0%) 
 1119 britanniam      0.012% (87.1%) 
 1120 carnutes        0.012% (87.1%) 
 1121 sagittarii      0.011% (87.1%) 
 1122 derecingo       0.011% (87.1%) 
 1123 aggredio        0.011% (87.1%) 
 1124 proinde         0.011% (87.1%) 
 1125 consterno       0.011% (87.1%) 
 1126 dimicatio       0.011% (87.1%) 
 1127 eligo           0.011% (87.1%) 
 1128 edo             0.011% (87.2%) 
 1129 emitto          0.011% (87.2%) 
 1130 propero         0.011% (87.2%) 
 1131 fleo            0.011% (87.2%) 
 1132 parus           0.011% (87.2%) 
 1133 cingo           0.011% (87.2%) 
 1134 deprecor        0.011% (87.2%) 
 1135 audax           0.011% (87.2%) 
 1136 utroque         0.011% (87.3%) 
 1137 propinquitas    0.011% (87.3%) 
 1138 vivo            0.011% (87.3%) 
 1139 cliens          0.011% (87.3%) 
 1140 adjuvo          0.011% (87.3%) 
 1141 lex             0.011% (87.3%) 
 1142 animaduertisset 0.011% (87.3%) 
 1143 respicio        0.011% (87.3%) 
 1144 opera           0.011% (87.3%) 
 1145 xiii            0.011% (87.4%) 
 1146 sermo           0.011% (87.4%) 
 1147 simulatio       0.011% (87.4%) 
 1148 ignoro          0.011% (87.4%) 
 1149 obsecro         0.011% (87.4%) 
 1150 brutus          0.011% (87.4%) 
 1151 fabium          0.011% (87.4%) 
 1152 paulisper       0.011% (87.4%) 
 1153 dc              0.011% (87.4%) 
 1154 commuto         0.011% (87.5%) 
 1155 abdo            0.011% (87.5%) 
 1156 bellor          0.011% (87.5%) 
 1157 defatigo        0.011% (87.5%) 
 1158 sive            0.011% (87.5%) 
 1159 aquila          0.011% (87.5%) 
 1160 speculator      0.011% (87.5%) 
 1161 saucius         0.011% (87.5%) 
 1162 sequanos        0.011% (87.5%) 
 1163 haeduorum       0.011% (87.6%) 
 1164 haeduos         0.011% (87.6%) 
 1165 aruernis        0.011% (87.6%) 
 1166 ariouisti       0.011% (87.6%) 
 1167 treuerorum      0.011% (87.6%) 
 1168 transfugio      0.011% (87.6%) 
 1169 syria           0.011% (87.6%) 
 1170 plebs           0.011% (87.6%) 
 1171 fundo           0.011% (87.7%) 
 1172 navigatio       0.011% (87.7%) 
 1173 detraho         0.011% (87.7%) 
 1174 onus            0.011% (87.7%) 
 1175 decem           0.011% (87.7%) 
 1176 clamo           0.011% (87.7%) 
 1177 prospicio       0.011% (87.7%) 
 1178 remex           0.011% (87.7%) 
 1179 rumor           0.011% (87.7%) 
 1180 confercio       0.011% (87.7%) 
 1181 decurro         0.011% (87.8%) 
 1182 necessaria      0.011% (87.8%) 
 1183 denique         0.011% (87.8%) 
 1184 recipero        0.011% (87.8%) 
 1185 moenia          0.011% (87.8%) 
 1186 resto           0.011% (87.8%) 
 1187 significo       0.011% (87.8%) 
 1188 jugulo          0.011% (87.8%) 
 1189 alienus         0.011% (87.8%) 
 1190 aliquot         0.011% (87.9%) 
 1191 praerumpo       0.011% (87.9%) 
 1192 inermis         0.011% (87.9%) 
 1193 vesperus        0.011% (87.9%) 
 1194 exemplum        0.011% (87.9%) 
 1195 antonium        0.011% (87.9%) 
 1196 caninus         0.011% (87.9%) 
 1197 sicilia         0.011% (87.9%) 
 1198 memoria         0.011% (87.9%) 
 1199 lxxx            0.011% (87.9%) 
 1200 carrus          0.011% (88.0%) 
 1201 inopinor        0.011% (88.0%) 
 1202 quiesco         0.011% (88.0%) 
 1203 occido          0.011% (88.0%) 
 1204 animaduersa     0.011% (88.0%) 
 1205 imperitus       0.011% (88.0%) 
 1206 uxor            0.011% (88.0%) 
 1207 supersum        0.011% (88.0%) 
 1208 bibulus         0.011% (88.0%) 
 1209 desisto         0.011% (88.1%) 
 1210 facinus         0.011% (88.1%) 
 1211 hadrumetum      0.011% (88.1%) 
 1212 jugo            0.011% (88.1%) 
 1213 sequanis        0.011% (88.1%) 
 1214 heluetiis       0.011% (88.1%) 
 1215 pagus           0.011% (88.1%) 
 1216 haeduis         0.011% (88.1%) 
 1217 concilium       0.011% (88.1%) 
 1218 commis          0.011% (88.1%) 
 1219 ambiorigem      0.011% (88.2%) 
 1220 alexandrinis    0.010% (88.2%) 
 1221 triplex         0.010% (88.2%) 
 1222 exstruo         0.010% (88.2%) 
 1223 appario         0.010% (88.2%) 
 1224 occulo          0.010% (88.2%) 
 1225 xxii            0.010% (88.2%) 
 1226 circumsisto     0.010% (88.2%) 
 1227 certamen        0.010% (88.2%) 
 1228 distineo        0.010% (88.2%) 
 1229 depello         0.010% (88.3%) 
 1230 exaudio         0.010% (88.3%) 
 1231 erumpo          0.010% (88.3%) 
 1232 honestus        0.010% (88.3%) 
 1233 felicitas       0.010% (88.3%) 
 1234 projectum       0.010% (88.3%) 
 1235 civilis         0.010% (88.3%) 
 1236 oppidani        0.010% (88.3%) 
 1237 aliter          0.010% (88.3%) 
 1238 brundisium      0.010% (88.3%) 
 1239 praetermitto    0.010% (88.4%) 
 1240 bis             0.010% (88.4%) 
 1241 jaceo           0.010% (88.4%) 
 1242 edico           0.010% (88.4%) 
 1243 fretus          0.010% (88.4%) 
 1244 possessio       0.010% (88.4%) 
 1245 transfero       0.010% (88.4%) 
 1246 quodam          0.010% (88.4%) 
 1247 claudo          0.010% (88.4%) 
 1248 invito          0.010% (88.4%) 
 1249 dirigo          0.010% (88.4%) 
 1250 ignosco         0.010% (88.5%) 
 1251 hospitium       0.010% (88.5%) 
 1252 deminuo         0.010% (88.5%) 
 1253 effugio         0.010% (88.5%) 
 1254 transgredior    0.010% (88.5%) 
 1255 honoro          0.010% (88.5%) 
 1256 ingredior       0.010% (88.5%) 
 1257 invitus         0.010% (88.5%) 
 1258 partio          0.010% (88.5%) 
 1259 consulatus      0.010% (88.5%) 
 1260 sesequor        0.010% (88.6%) 
 1261 diffido         0.010% (88.6%) 
 1262 rarus           0.010% (88.6%) 
 1263 repugno         0.010% (88.6%) 
 1264 cur             0.010% (88.6%) 
 1265 antique         0.010% (88.6%) 
 1266 ilerdam         0.010% (88.6%) 
 1267 calo            0.010% (88.6%) 
 1268 pollicitatio    0.010% (88.6%) 
 1269 oculus          0.010% (88.6%) 
 1270 contrarius      0.010% (88.7%) 
 1271 duplex          0.010% (88.7%) 
 1272 vestigium       0.010% (88.7%) 
 1273 animaduersum    0.010% (88.7%) 
 1274 detineo         0.010% (88.7%) 
 1275 considius       0.010% (88.7%) 
 1276 meus            0.010% (88.7%) 
 1277 requiro         0.010% (88.7%) 
 1278 numidarum       0.010% (88.7%) 
 1279 interior        0.010% (88.7%) 
 1280 objacio         0.010% (88.7%) 
 1281 pilo            0.010% (88.8%) 
 1282 decimanus       0.010% (88.8%) 
 1283 jacto           0.010% (88.8%) 
 1284 sicut           0.010% (88.8%) 
 1285 jaculus         0.010% (88.8%) 
 1286 convallis       0.010% (88.8%) 
 1287 numidas         0.010% (88.8%) 
 1288 grandis         0.010% (88.8%) 
 1289 seruitutem      0.010% (88.8%) 
 1290 ariouistum      0.010% (88.8%) 
 1291 bellouacos      0.010% (88.9%) 
 1292 indutiomarus    0.010% (88.9%) 
 1293 ciceronem       0.010% (88.9%) 
 1294 praeoccupo      0.009% (88.9%) 
 1295 largitio        0.009% (88.9%) 
 1296 induco          0.009% (88.9%) 
 1297 fons            0.009% (88.9%) 
 1298 salio           0.009% (88.9%) 
 1299 disto           0.009% (88.9%) 
 1300 simulo          0.009% (88.9%) 
 1301 remigo          0.009% (88.9%) 
 1302 quadriremis     0.009% (89.0%) 
 1303 cunctus         0.009% (89.0%) 
 1304 tametsi         0.009% (89.0%) 
 1305 navalis         0.009% (89.0%) 
 1306 exigo           0.009% (89.0%) 
 1307 subvenio        0.009% (89.0%) 
 1308 adhortor        0.009% (89.0%) 
 1309 dccc            0.009% (89.0%) 
 1310 crudelis        0.009% (89.0%) 
 1311 projacio        0.009% (89.0%) 
 1312 persevero       0.009% (89.0%) 
 1313 influo          0.009% (89.1%) 
 1314 introeo         0.009% (89.1%) 
 1315 mensis          0.009% (89.1%) 
 1316 complura        0.009% (89.1%) 
 1317 contemno        0.009% (89.1%) 
 1318 deinceps        0.009% (89.1%) 
 1319 traicio         0.009% (89.1%) 
 1320 conjuro         0.009% (89.1%) 
 1321 vernaculus      0.009% (89.1%) 
 1322 indicium        0.009% (89.1%) 
 1323 laetitia        0.009% (89.1%) 
 1324 lepidus         0.009% (89.1%) 
 1325 indutiae        0.009% (89.2%) 
 1326 praedico        0.009% (89.2%) 
 1327 excusatio       0.009% (89.2%) 
 1328 fastigium       0.009% (89.2%) 
 1329 pagec           0.009% (89.2%) 
 1330 nego            0.009% (89.2%) 
 1331 laudo           0.009% (89.2%) 
 1332 cotta           0.009% (89.2%) 
 1333 centurio        0.009% (89.2%) 
 1334 circummunio     0.009% (89.2%) 
 1335 nonnulli        0.009% (89.2%) 
 1336 agger           0.009% (89.3%) 
 1337 jungo           0.009% (89.3%) 
 1338 incursus        0.009% (89.3%) 
 1339 perrumpo        0.009% (89.3%) 
 1340 irrumpo         0.009% (89.3%) 
 1341 longinquus      0.009% (89.3%) 
 1342 massiliam       0.009% (89.3%) 
 1343 trebonium       0.009% (89.3%) 
 1344 afranio         0.009% (89.3%) 
 1345 infimus         0.009% (89.3%) 
 1346 suppeto         0.009% (89.3%) 
 1347 sarcina         0.009% (89.4%) 
 1348 postridie       0.009% (89.4%) 
 1349 recingo         0.009% (89.4%) 
 1350 misericordia    0.009% (89.4%) 
 1351 obsidum         0.009% (89.4%) 
 1352 tabernaculum    0.009% (89.4%) 
 1353 tandem          0.009% (89.4%) 
 1354 tendo           0.009% (89.4%) 
 1355 humilis         0.009% (89.4%) 
 1356 perfidia        0.009% (89.4%) 
 1357 uticae          0.009% (89.4%) 
 1358 mulier          0.009% (89.4%) 
 1359 militaris       0.009% (89.5%) 
 1360 vado            0.009% (89.5%) 
 1361 neco            0.009% (89.5%) 
 1362 bestia          0.009% (89.5%) 
 1363 belgis          0.009% (89.5%) 
 1364 mercator        0.009% (89.5%) 
 1365 treueros        0.009% (89.5%) 
 1366 gaius           0.009% (89.5%) 
 1367 bituriges       0.009% (89.5%) 
 1368 testudo         0.008% (89.5%) 
 1369 abundo          0.008% (89.5%) 
 1370 dominus         0.008% (89.6%) 
 1371 tabulatum       0.008% (89.6%) 
 1372 totidem         0.008% (89.6%) 
 1373 vulgo           0.008% (89.6%) 
 1374 insolens        0.008% (89.6%) 
 1375 regia           0.008% (89.6%) 
 1376 redimo          0.008% (89.6%) 
 1377 adicio          0.008% (89.6%) 
 1378 periclitor      0.008% (89.6%) 
 1379 flammo          0.008% (89.6%) 
 1380 perpaucus       0.008% (89.6%) 
 1381 commendo        0.008% (89.6%) 
 1382 moles           0.008% (89.6%) 
 1383 scala           0.008% (89.7%) 
 1384 planus          0.008% (89.7%) 
 1385 tergeo          0.008% (89.7%) 
 1386 quoad           0.008% (89.7%) 
 1387 hinc            0.008% (89.7%) 
 1388 conservo        0.008% (89.7%) 
 1389 nobilito        0.008% (89.7%) 
 1390 subicio         0.008% (89.7%) 
 1391 societas        0.008% (89.7%) 
 1392 injacio         0.008% (89.7%) 
 1393 animaduerteret  0.008% (89.7%) 
 1394 finio           0.008% (89.7%) 
 1395 valetudo        0.008% (89.8%) 
 1396 admiror         0.008% (89.8%) 
 1397 conduco         0.008% (89.8%) 
 1398 vaco            0.008% (89.8%) 
 1399 rapina          0.008% (89.8%) 
 1400 transjacio      0.008% (89.8%) 
 1401 conjuratio      0.008% (89.8%) 
 1402 marcellum       0.008% (89.8%) 
 1403 obvius          0.008% (89.8%) 
 1404 inutilis        0.008% (89.8%) 
 1405 romae           0.008% (89.8%) 
 1406 sancio          0.008% (89.8%) 
 1407 templum         0.008% (89.8%) 
 1408 frequento       0.008% (89.9%) 
 1409 obtempero       0.008% (89.9%) 
 1410 antonius        0.008% (89.9%) 
 1411 piso            0.008% (89.9%) 
 1412 audacia         0.008% (89.9%) 
 1413 alieno          0.008% (89.9%) 
 1414 interrumpo      0.008% (89.9%) 
 1415 vigilia         0.008% (89.9%) 
 1416 exspectatio     0.008% (89.9%) 
 1417 sublevo         0.008% (89.9%) 
 1418 maleficium      0.008% (89.9%) 
 1419 factio          0.008% (89.9%) 
 1420 pluteus         0.008% (89.9%) 
 1421 deprehendo      0.008% (90.0%) 
 1422 catus           0.008% (90.0%) 
 1423 munus           0.008% (90.0%) 
 1424 massilienses    0.008% (90.0%) 
 1425 afranii         0.008% (90.0%) 
 1426 emineo          0.008% (90.0%) 
 1427 idcirco         0.008% (90.0%) 
 1428 declive         0.008% (90.0%) 
 1429 consector       0.008% (90.0%) 
 1430 propello        0.008% (90.0%) 
 1431 xi              0.008% (90.0%) 
 1432 onero           0.008% (90.0%) 
 1433 tignum          0.008% (90.1%) 
 1434 tegimentum      0.008% (90.1%) 
 1435 promoveo        0.008% (90.1%) 
 1436 foro            0.008% (90.1%) 
 1437 clientela       0.008% (90.1%) 
 1438 admodum         0.008% (90.1%) 
 1439 perfuga         0.008% (90.1%) 
 1440 passim          0.008% (90.1%) 
 1441 centum          0.008% (90.1%) 
 1442 ora             0.008% (90.1%) 
 1443 importo         0.008% (90.1%) 
 1444 levo            0.008% (90.1%) 
 1445 equitatus       0.008% (90.1%) 
 1446 exanimo         0.008% (90.2%) 
 1447 vendo           0.008% (90.2%) 
 1448 ruspinam        0.008% (90.2%) 
 1449 thapsum         0.008% (90.2%) 
 1450 occido          0.008% (90.2%) 
 1451 caput           0.008% (90.2%) 
